"","X","Date","TC","TdC","Hr","TmaxC","TminC","ddd","ffkmh","P0hPa","PseahPa","Precmm","Nt","HKm","InsoD1","Viskm"
"1240",12,"2021-10-29 21:00:00",33.6,12.1,27,NA,NA,"E",7.4,983.9,1008.3,NA,5,2.5,NA,10
"1150",11,"2021-10-30 00:00:00",30,15.7,42,NA,NA,"S",3.7,984.1,1008.5,"0.0/6h",5,2.5,NA,10
"1040",10,"2021-10-30 06:00:00",26.5,16.5,54,NA,25.2,"CAL",0,984.5,1009.1,"0.0/24h",5,2.5,10.1,8
"940",9,"2021-10-30 09:00:00",32.4,21.8,54,NA,NA,"W",7.4,986.4,1010.9,NA,7,2.5,NA,8
"840",8,"2021-10-30 12:00:00",38.2,10.2,19,NA,NA,"E",7.4,984.7,1009.1,"0.0/6h",5,2.5,NA,10
"740",7,"2021-10-30 15:00:00",40,4.3,11,NA,NA,"ENE",18.5,982.6,1006.9,NA,5,2.5,NA,10
"640",6,"2021-10-30 18:00:00",34.7,4.7,15,40.8,NA,"ENE",11.1,983.9,1008.4,"0.0/12h",5,2.5,NA,8
"540",5,"2021-10-30 21:00:00",32.2,10.3,26,NA,NA,"CAL",0,986.1,1010.7,NA,5,2.5,NA,8
"440",4,"2021-10-31 00:00:00",29,12.2,35,NA,NA,"CAL",0,986,1010.5,"0.0/6h",5,2.5,NA,6
"340",3,"2021-10-31 06:00:00",25,15.2,54,NA,24.5,"CAL",0,986,1010.7,"0.0/24h",7,2.5,10.6,4.5
"270",2,"2021-10-31 09:00:00",32.6,13.8,32,NA,NA,"SSW",3.7,987.8,1012.3,NA,5,2.5,NA,6
"1160",1,"2021-10-31 21:00:00",32.4,10.7,26,NA,NA,"SE",7.4,985.9,1010.4,NA,5,2.5,NA,10
"17910",179,"2021-11-01 00:00:00",28.6,12.5,37,NA,NA,"CAL",0,986,1010.4,"0.0/6h",5,2.5,NA,10
"17810",178,"2021-11-01 03:00:00",26.5,12.4,42,NA,NA,"WSW",3.7,985.1,1009.5,NA,5,2.5,NA,10
"17710",177,"2021-11-01 06:00:00",25,14.4,52,NA,24.5,"CAL",0,986.2,1010.8,"0.0/24h",5,2.5,10.2,6
"17610",176,"2021-11-01 15:00:00",38,7.7,16,NA,NA,"ESE",14.8,984.6,1009.1,NA,7,2.5,NA,10
"17510",175,"2021-11-01 18:00:00",35.5,9.9,21,39,NA,"E",7.4,985.1,1009.8,"0.0/12h",7,2.5,NA,10
"17410",174,"2021-11-02 00:00:00",29,21.4,64,NA,NA,"CAL",0,986,1010.5,"0.0/6h",5,2.5,NA,10
"17310",173,"2021-11-02 06:00:00",25,16,57,NA,23.8,"NE",3.7,987,1011.8,"0.0/24h",5,2.5,9.6,4
"17211",172,"2021-11-02 09:00:00",30.6,16.1,42,NA,NA,"S",7.4,988.9,1013.6,NA,7,2.5,NA,6
"17114",171,"2021-11-02 12:00:00",36.5,15.5,29,NA,NA,"SW",7.4,986.9,1011.5,"0.0/6h",5,2.5,NA,10
"17010",170,"2021-11-02 15:00:00",37.5,10.8,20,NA,NA,"W",7.4,984.1,1008.6,NA,5,2.5,NA,10
"16910",169,"2021-11-02 21:00:00",32,11.5,28,NA,NA,"CAL",0,987,1011.7,NA,5,2.5,NA,10
"16810",168,"2021-11-03 00:00:00",29,15.2,43,NA,NA,"CAL",0,986.3,1010.8,"0.0/6h",5,2.5,NA,8
"16710",167,"2021-11-03 03:00:00",26.7,14.8,48,NA,NA,"CAL",0,985.1,1009.7,NA,5,2.5,NA,8
"16610",166,"2021-11-03 06:00:00",25,14.4,52,NA,24.5,"CAL",0,986,1010.8,"0.0/24h",7,2.5,10.4,6
"16510",165,"2021-11-03 09:00:00",31.4,17.6,44,NA,NA,"CAL",0,987.9,1012.7,NA,7,2.5,NA,5
"16410",164,"2021-11-03 21:00:00",31.9,16.5,40,NA,NA,"CAL",0,985.8,1010.4,NA,5,2.5,NA,6
"16310",163,"2021-11-04 00:00:00",28,18.9,58,NA,NA,"SW",3.7,985.3,1009.8,"0.0/6h",5,2.5,NA,8
"16211",162,"2021-11-04 03:00:00",27,16.6,53,NA,NA,"W",3.7,984.1,1008.6,NA,5,2.5,NA,4.5
"16114",161,"2021-11-04 06:00:00",25.2,14.7,52,NA,24.5,"SW",7.4,984.9,1009.6,"0.0/24h",6,2.5,10.6,4.5
"16010",160,"2021-11-04 12:00:00",39.4,7.1,14,NA,NA,"ENE",11.1,984.6,1009,"0.0/6h",5,2.5,NA,10
"15910",159,"2021-11-04 15:00:00",40,9.3,16,NA,NA,"E",14.8,982.5,1006.9,NA,5,2.5,NA,10
"15810",158,"2021-11-04 18:00:00",37.4,10.4,20,41,NA,"E",11.1,983.1,1007.7,"0.0/12h",5,2.5,NA,10
"15710",157,"2021-11-04 21:00:00",33,12.6,29,NA,NA,"E",3.7,985.2,1009.7,NA,5,2.5,NA,8
"15610",156,"2021-11-05 00:00:00",30.6,15.3,40,NA,NA,"CAL",0,985,1009.3,"0.0/6h",5,2.5,NA,10
"15510",155,"2021-11-05 06:00:00",27,15.4,49,NA,26.2,"NNW",3.7,985,1009.6,"0.0/24h",5,2.5,10.1,6
"15410",154,"2021-11-05 09:00:00",32.4,13.5,32,NA,NA,"CAL",0,986.9,1011.5,NA,5,2.5,NA,8
"15310",153,"2021-11-05 12:00:00",38.7,12.1,20,NA,NA,"ENE",7.4,985.1,1009.5,"0.0/6h",5,2.5,NA,10
"15211",152,"2021-11-05 15:00:00",39.2,11,19,NA,NA,"W",11.1,982.2,1006.5,NA,5,2.5,NA,10
"15114",151,"2021-11-05 21:00:00",32.8,15.4,35,NA,NA,"CAL",0,985.6,1009,NA,5,2.5,NA,8
"15010",150,"2021-11-06 00:00:00",29.6,14.7,40,NA,NA,"CAL",0,983.9,1008.2,"0.0/6h",5,2.5,NA,6
"14910",149,"2021-11-06 03:00:00",27,16.5,53,NA,NA,"CAL",0,983.2,1007.6,NA,7,2.5,NA,6
"14810",148,"2021-11-06 06:00:00",26.4,12.5,42,NA,25.5,"S",11.1,984.9,1009.4,"0.0/24h",7,2.5,NA,8
"14710",147,"2021-11-06 09:00:00",33,15.7,35,NA,NA,"CAL",0,985.9,1010.4,NA,5,2.5,NA,10
"14610",146,"2021-11-06 15:00:00",39.5,10.7,18,NA,NA,"E",14.8,981.8,1006,NA,5,2.5,NA,10
"14510",145,"2021-11-06 18:00:00",36.5,11.2,22,41.8,NA,"E",11.1,982.7,1007.3,"0.0/12h",5,2.5,NA,8
"14410",144,"2021-11-06 21:00:00",31,14.6,37,NA,NA,"CAL",0,984,1008.5,NA,5,2.5,NA,10
"14310",143,"2021-11-07 00:00:00",28,15.5,47,NA,NA,"CAL",0,983.1,1007.6,"0.0/6h",5,2.5,NA,10
"14211",142,"2021-11-07 06:00:00",24,14,54,NA,24,"CAL",0,983.6,1008.3,"0.0/24h",5,2.5,10,8
"14114",141,"2021-11-07 09:00:00",33.4,8.6,22,NA,NA,"ENE",3.7,985.4,1010,NA,5,2.5,NA,8
"14010",140,"2021-11-07 12:00:00",38.6,8.6,16,NA,NA,"ESE",14.8,983.5,1007.9,"0.0/6h",5,2.5,NA,10
"13910",139,"2021-11-07 15:00:00",39.5,5.7,13,NA,NA,"E",14.8,981.1,1005.5,NA,3,2.5,NA,15
"13810",138,"2021-11-07 18:00:00",36,8.3,18,39.8,NA,"CAL",0,981.7,1006.4,"0.0/12h",5,2.5,NA,10
"13710",137,"2021-11-07 21:00:00",31,8.3,24,NA,NA,"SE",7.4,983.6,1008.1,NA,5,2.5,NA,8
"13610",136,"2021-11-08 00:00:00",28.4,10.4,33,NA,NA,"CAL",0,983,1007.4,"0.0/6h",5,2.5,NA,10
"13510",135,"2021-11-08 06:00:00",24,15.9,61,NA,23,"S",3.7,982.7,1007.4,"0.0/24h",5,2.5,10.8,4
"13410",134,"2021-11-08 09:00:00",31.4,14.7,36,NA,NA,"CAL",0,984.4,1009,NA,7,2.5,NA,4.5
"13310",133,"2021-11-08 12:00:00",38.2,12.8,22,NA,NA,"E",7.4,982.4,1006.8,"0.0/6h",5,2.5,NA,10
"13211",132,"2021-11-08 21:00:00",32,10.8,27,NA,NA,"SSE",7.4,982.8,1007.3,NA,5,2.5,NA,8
"13114",131,"2021-11-09 00:00:00",28.4,13.6,40,NA,NA,"CAL",0,982.5,1006.9,"0.0/6h",5,2.5,NA,8
"13010",130,"2021-11-09 03:00:00",26.2,16,53,NA,NA,"CAL",0,981.8,1006.3,NA,5,2.5,NA,8
"12910",129,"2021-11-09 06:00:00",24.8,15.4,56,NA,24.5,"CAL",0,983,1007.6,"0.0/24h",6,2.5,10.5,6
"12810",128,"2021-11-09 09:00:00",31.5,17.1,42,NA,NA,"W",14.8,985.1,1009.7,NA,5,2.5,NA,6
"12710",127,"2021-11-09 15:00:00",39,14.7,24,NA,NA,"WSW",11.1,981.3,1005.7,NA,6,1.5,NA,10
"12610",126,"2021-11-09 18:00:00",36.5,15.5,29,40,NA,"N",3.7,981.9,1006.5,"0.0/12h",5,2.5,NA,10
"12510",125,"2021-11-09 21:00:00",32.6,13.9,32,NA,NA,"CAL",0,983.5,1008,NA,5,2.5,NA,10
"12410",124,"2021-11-10 00:00:00",28.8,13.7,40,NA,NA,"CAL",0,983.5,1008,"0.0/6h",5,2.5,NA,10
"12310",123,"2021-11-10 03:00:00",27,14.2,45,NA,NA,"CAL",0,983.1,1007.5,NA,5,2.5,NA,10
"12211",122,"2021-11-10 06:00:00",25.5,16.8,59,NA,25.5,"CAL",0,984.8,1009.4,"0.0/24h",5,2.5,11,3
"12114",121,"2021-11-10 09:00:00",33.4,13.7,30,NA,NA,"NE",7.4,986.6,1011.1,NA,5,2.5,NA,10
"12010",120,"2021-11-10 12:00:00",36.8,14.1,26,NA,NA,"SW",11.1,984.4,1008.9,"0.0/6h",5,2.5,NA,10
"11910",119,"2021-11-10 15:00:00",38.4,10.6,19,NA,NA,"N",11.1,982.3,1006.7,NA,5,1.5,NA,10
"11810",118,"2021-11-10 18:00:00",35.8,11.3,23,39.3,NA,"NE",7.4,982.6,1007.2,"0.0/12h",5,2.5,NA,10
"11710",117,"2021-11-10 21:00:00",31.6,11.4,29,NA,NA,"NNW",7.4,984.7,1009.2,NA,5,2.5,NA,6
"11610",116,"2021-11-11 00:00:00",29,12.2,35,NA,NA,"CAL",0,984.4,1008.9,"0.0/6h",5,2.5,NA,8
"11510",115,"2021-11-11 06:00:00",24.6,10.9,42,NA,24,"N",7.4,985.3,1010,"0.0/24h",5,2.5,10.3,8
"11410",114,"2021-11-11 09:00:00",32.3,8,22,NA,NA,"ENE",14.8,986.7,1011.3,NA,6,2.5,NA,10
"11311",113,"2021-11-11 12:00:00",37.8,7.9,16,NA,NA,"ENE",14.8,984.7,1009.2,"0.0/6h",6,2.5,NA,10
"11212",112,"2021-11-11 15:00:00",38.8,5.1,13,NA,NA,"W",11.1,982.8,1007.2,NA,5,2.5,NA,10
"11114",111,"2021-11-11 21:00:00",31,11.9,31,NA,NA,"CAL",0,984.6,1009.2,NA,5,2.5,NA,8
"11014",110,"2021-11-12 00:00:00",28.3,11.4,35,NA,NA,"CAL",0,984,1008.5,"0.0/6h",5,2.5,NA,10
"10910",109,"2021-11-12 03:00:00",26.8,10.1,35,NA,NA,"CAL",0,982.7,1007.1,NA,5,2.5,NA,10
"10810",108,"2021-11-12 06:00:00",24,11.5,45,NA,23.5,"CAL",0,983.4,1008.1,"0.0/24h",7,2.5,10.6,10
"10710",107,"2021-11-12 09:00:00",31.8,8.3,23,NA,NA,"ENE",7.4,984.8,1009.4,NA,7,2.5,NA,8
"10610",106,"2021-11-12 15:00:00",38.6,5.8,13,NA,NA,"NNE",11.1,980.7,1005,NA,7,2.5,NA,10
"10510",105,"2021-11-12 18:00:00",36,10,21,39.4,NA,"SE",3.7,981.9,1006.6,"0.0/12h",7,2.5,NA,8
"10410",104,"2021-11-12 21:00:00",31.9,12.6,31,NA,NA,"W",3.7,983.1,1007.6,NA,7,2.5,NA,8
"10310",103,"2021-11-13 00:00:00",30.2,13.5,36,NA,NA,"W",3.7,982.6,1006.9,"0.0/6h",7,2.5,NA,8
"10211",102,"2021-11-13 06:00:00",24.8,5.5,29,NA,24.8,"W",3.7,983.7,1008.4,"0.0/24h",7,2.5,8.7,10
"10114",101,"2021-11-13 09:00:00",32.5,-1.9,11,NA,NA,"N",14.8,985.3,1009.9,NA,6,2.5,NA,10
"10010",100,"2021-11-13 12:00:00",38,6,14,NA,NA,"N",14.8,983.8,1008.2,"0.0/6h",5,2.5,NA,10
"9910",99,"2021-11-13 15:00:00",39,4.9,12,NA,NA,"NNE",7.4,981.3,1005.7,NA,5,2.5,NA,10
"9810",98,"2021-11-13 21:00:00",31,10.4,28,NA,NA,"NNW",3.7,984.1,1008.7,NA,5,2.5,NA,5
"9710",97,"2021-11-14 00:00:00",27.6,10.6,35,NA,NA,"CAL",0,983.1,1007.5,"0.0/6h",5,2.5,NA,4
"9610",96,"2021-11-14 06:00:00",25.2,10.8,40,NA,23.6,"CAL",0,984.1,1008.8,"0.0/24h",5,2.5,10.3,6
"9510",95,"2021-11-14 09:00:00",32.5,7.2,21,NA,NA,"N",11.1,986.4,1011,NA,5,2.5,NA,10
"9410",94,"2021-11-14 12:00:00",37.8,6.9,15,NA,NA,"E",7.4,984.8,1009.3,"0.0/6h",5,2.5,NA,10
"9310",93,"2021-11-14 15:00:00",38.8,7.5,15,NA,NA,"E",11.1,983.2,1007.7,NA,6,2.5,NA,10
"9211",92,"2021-11-14 21:00:00",31.7,11.3,29,NA,NA,"CAL",0,985.5,1010.1,NA,7,2.5,NA,6
"9114",91,"2021-11-15 00:00:00",28.6,11.1,34,NA,NA,"CAL",0,984.8,1009.3,"0.0/6h",7,2.5,NA,5
"9010",90,"2021-11-15 06:00:00",24.5,15.6,58,NA,24,"CAL",0,984.8,1009.5,"0.0/24h",7,2.5,10.6,4.5
"8910",89,"2021-11-15 09:00:00",30.6,5.7,21,NA,NA,"NE",14.8,986.5,1011.2,NA,7,2.5,NA,10
"8810",88,"2021-11-15 21:00:00",32,9.5,25,NA,NA,"E",11.1,984.9,1009.5,NA,5,2.5,NA,8
"8710",87,"2021-11-16 00:00:00",28,11.2,35,NA,NA,"SSE",7.4,984.2,1008.7,"0.0/6h",5,2.5,NA,8
"8610",86,"2021-11-16 06:00:00",23,8.6,40,NA,23,"CAL",0,984.2,1009,"0.0/24h",5,2.5,9.3,8
"8510",85,"2021-11-16 15:00:00",38.4,7.6,15,NA,NA,"CAL",0,981.1,1005.6,NA,5,2.5,NA,10
"8410",84,"2021-11-16 18:00:00",35.4,10.1,21,39.2,NA,"CAL",0,981.7,1006.4,"0.0/12h",7,2.5,NA,6
"8310",83,"2021-11-17 00:00:00",28.2,11.9,36,NA,NA,"S",3.7,983.5,1008,"0.0/6h",5,2.5,NA,8
"8211",82,"2021-11-17 06:00:00",24.6,13.5,50,NA,23.2,"WSW",3.7,983.7,1008.4,"0.0/24h",5,2.5,10.1,8
"8114",81,"2021-11-17 09:00:00",30.4,9.4,27,NA,NA,"N",11.1,985.7,1010.4,NA,5,2.5,NA,10
"8010",80,"2021-11-17 12:00:00",36,3.6,13,NA,NA,"N",14.8,983.8,1008.3,"0.0/6h",5,2.5,NA,15
"7910",79,"2021-11-17 15:00:00",38.7,7.3,15,NA,NA,"NW",7.4,981.4,1005.9,NA,5,2.5,NA,10
"7810",78,"2021-11-17 18:00:00",34.8,11.1,24,38.8,NA,"CAL",0,982.3,1007,"0.0/12h",5,2.5,NA,8
"7710",77,"2021-11-17 21:00:00",30,11.3,32,NA,NA,"CAL",0,984.7,1009.4,NA,5,2.5,NA,6
"7610",76,"2021-11-18 00:00:00",27.6,9.6,32,NA,NA,"N",7.4,984.7,1009.3,"0.0/6h",5,2.5,NA,8
"7510",75,"2021-11-18 03:00:00",26,8.6,33,NA,NA,"N",11.1,983.7,1008.2,NA,5,2.5,NA,8
"7410",74,"2021-11-18 06:00:00",23.4,8.2,38,NA,23,"CAL",0,984.9,1009.7,"0.0/24h",5,2.5,10.6,10
"7310",73,"2021-11-18 09:00:00",31.5,7.1,22,NA,NA,"NNE",18.5,986.8,1011.5,NA,5,2.5,NA,10
"7211",72,"2021-11-18 12:00:00",37,10.2,20,NA,NA,"NE",18.5,984.8,1009.3,"0.0/6h",5,2.5,NA,10
"7114",71,"2021-11-18 15:00:00",38.5,9.9,18,NA,NA,"NE",11.1,983.1,1007.6,NA,5,2.5,NA,10
"7010",70,"2021-11-18 21:00:00",31.4,14.3,35,NA,NA,"NNE",3.7,985.5,1010.1,NA,5,2.5,NA,3.5
"6910",69,"2021-11-19 00:00:00",28,10.7,34,NA,NA,"N",7.4,985.6,1010.1,"0.0/6h",5,2.5,NA,4.5
"6810",68,"2021-11-19 03:00:00",25,9.6,38,NA,NA,"N",7.4,984.5,1009.1,NA,5,2.5,NA,8
"6710",67,"2021-11-19 06:00:00",23.5,9.6,41,NA,23.5,"N",11.1,985.2,1010,"0.0/24h",5,2.5,10.5,8
"6610",66,"2021-11-19 09:00:00",31.4,10,27,NA,NA,"ENE",14.8,987.5,1012.2,NA,5,2.5,NA,10
"6510",65,"2021-11-19 21:00:00",31.5,5.9,20,NA,NA,"NNE",11.1,986,1010.6,NA,5,2.5,NA,8
"6410",64,"2021-11-20 00:00:00",27.5,7.3,28,NA,NA,"NNW",7.4,985.9,1010.4,"0.0/6h",5,2.5,NA,8
"6310",63,"2021-11-20 03:00:00",25,7.4,32,NA,NA,"N",11.1,985,1009.5,NA,5,2.5,NA,10
"6211",62,"2021-11-20 06:00:00",24.8,6.1,30,NA,22.6,"NNW",11.1,986,1010.8,"0.0/24h",5,2.5,10.4,10
"6114",61,"2021-11-20 15:00:00",39,1.6,10,NA,NA,"ENE",22.2,982.3,1006.8,NA,5,2.5,NA,10
"6010",60,"2021-11-20 18:00:00",35.5,5.7,16,39.2,NA,"ENE",18.5,982.7,1007.4,"0.0/12h",5,2.5,NA,8
"5910",59,"2021-11-21 09:00:00",32,6.6,20,NA,NA,"E",18.5,985.5,1010.2,NA,5,2.5,NA,10
"5810",58,"2021-11-21 12:00:00",37.2,7,16,NA,NA,"E",18.5,983.7,1008.2,"0.0/6h",5,2.5,NA,10
"5710",57,"2021-11-21 15:00:00",38.6,6.1,14,NA,NA,"ENE",11.1,981.7,1006.2,NA,5,2.5,NA,10
"5610",56,"2021-11-21 18:00:00",35,7.6,19,39,NA,"NE",7.4,982.5,1007.2,"0.0/12h",5,2.5,NA,6
"5510",55,"2021-11-21 21:00:00",29.5,9.3,28,NA,NA,"NE",11.1,984,1008.6,NA,5,2.5,NA,8
"5410",54,"2021-11-22 00:00:00",27,3.2,22,NA,NA,"N",7.4,984,1008.5,"0.0/6h",5,2.5,NA,10
"5310",53,"2021-11-22 03:00:00",24,6.5,32,NA,NA,"N",7.4,983.1,1007.7,NA,5,2.5,NA,10
"5211",52,"2021-11-22 06:00:00",22.4,7.2,37,NA,22.4,"N",7.4,985,1009.8,"0.0/24h",5,2.5,11,8
"5114",51,"2021-11-22 09:00:00",30.6,1.4,15,NA,NA,"NE",22.2,987,1011.8,NA,5,2.5,NA,8
"5010",50,"2021-11-22 12:00:00",36.2,4.8,14,NA,NA,"NNE",22.2,985.3,1009.9,"0.0/6h",5,2.5,NA,10
"4910",49,"2021-11-22 15:00:00",38.2,4.4,12,NA,NA,"NE",14.8,983.2,1007.8,NA,5,2.5,NA,15
"4810",48,"2021-11-22 21:00:00",30,8.8,27,NA,NA,"NNE",11.1,986.1,1010.8,NA,5,2.5,NA,10
"4710",47,"2021-11-23 00:00:00",27,8.1,30,NA,NA,"N",7.4,986.1,1010.7,"0.0/6h",5,2.5,NA,10
"4610",46,"2021-11-23 03:00:00",25.6,8,33,NA,NA,"N",11.1,985.5,1010.1,NA,5,2.5,NA,10
"4510",45,"2021-11-23 06:00:00",23.5,7.6,36,NA,22,"N",7.4,986.7,1011.6,"0.0/24h",5,2.5,10.7,10
"4410",44,"2021-11-23 09:00:00",31.5,3.5,17,NA,NA,"NE",22.2,988.2,1013,NA,5,2.5,NA,10
"4310",43,"2021-11-23 15:00:00",38.2,5.8,14,NA,NA,"NE",18.5,983.9,1008.5,NA,5,2.5,NA,10
"4211",42,"2021-11-23 18:00:00",34.5,10.3,23,38.5,NA,"NE",18.5,984.7,1009.5,"0.0/12h",5,2.5,NA,8
"4114",41,"2021-11-23 21:00:00",29.8,11,31,NA,NA,"CAL",0,987,1011.7,NA,5,2.5,NA,6
"4010",40,"2021-11-24 00:00:00",27,7.8,30,NA,NA,"CAL",0,986.5,1011.1,"0.0/6h",5,2.5,NA,10
"3910",39,"2021-11-24 03:00:00",25.5,8.1,33,NA,NA,"CAL",0,985.2,1007.8,NA,5,2.5,NA,10
"3810",38,"2021-11-24 06:00:00",23.5,7,35,NA,23,"CAL",0,986.1,1010.9,"0.0/24h",5,2.5,10.8,10
"3710",37,"2021-11-24 09:00:00",32,7.2,21,NA,NA,"NE",22.2,987.7,1012.4,NA,5,2.5,NA,10
"3610",36,"2021-11-24 12:00:00",37.8,4.5,13,NA,NA,"NE",29.7,985.7,1010.3,"0.0/6h",5,2.5,NA,10
"3510",35,"2021-11-24 15:00:00",39,4.8,12,NA,NA,"ENE",18.5,983.4,1007.9,NA,5,2.5,NA,10
"3410",34,"2021-11-24 18:00:00",35,4.8,15,39.5,NA,"ENE",3.7,984,1008.7,"0.0/12h",5,2.5,NA,6
"3310",33,"2021-11-24 21:00:00",30,11.3,32,NA,NA,"CAL",0,985.2,1009.9,NA,5,2.5,NA,6
"3211",32,"2021-11-25 00:00:00",27.2,12.3,40,NA,NA,"N",7.4,984.5,1009,"0.0/6h",5,2.5,NA,8
"3114",31,"2021-11-25 06:00:00",23.4,6.6,34,NA,23.4,"N",11.1,984.6,1009.4,"0.0/24h",5,2.5,10.8,8
"3010",30,"2021-11-25 09:00:00",32.8,3.9,16,NA,NA,"NE",22.2,986.3,1011,NA,5,2.5,NA,10
"2910",29,"2021-11-25 12:00:00",38.3,5.3,13,NA,NA,"ENE",25.9,984.3,1008.8,"0.0/6h",5,2.5,NA,10
"2810",28,"2021-11-25 15:00:00",38.5,6.8,14,NA,NA,"E",22.2,982.7,1007.2,NA,3,2.5,NA,15
"2710",27,"2021-11-25 18:00:00",35,8.7,20,39.3,NA,"CAL",0,983.7,1008.5,"0.0/12h",5,2.5,NA,10
"2611",26,"2021-11-25 21:00:00",30.6,6.3,22,NA,NA,"NNE",7.4,985.6,1010.1,NA,5,2.5,NA,8
"2513",25,"2021-11-26 00:00:00",28,8.6,30,NA,NA,"N",7.4,985,1009.4,"0.0/6h",5,2.5,NA,10
"2417",24,"2021-11-26 03:00:00",25.5,6.7,30,NA,NA,"N",7.4,984.2,1008.7,NA,5,2.5,NA,10
"2327",23,"2021-11-27 06:00:00",24.4,5.1,29,NA,23.5,"NE",11.1,985.8,1010.6,"0.0/24h",7,2.5,10.7,10
"2230",22,"2021-11-27 09:00:00",32.5,7.8,22,NA,NA,"E",11.1,987,1011.7,NA,5,2.5,NA,10
"2138",21,"2021-11-27 15:00:00",38,4.3,13,NA,NA,"E",7.4,983.1,1007.6,NA,5,2.5,NA,10
"2050",20,"2021-11-27 18:00:00",35,6.3,17,38.5,NA,"E",7.4,984.2,1008.9,"0.0/12h",5,2.5,NA,10
"1950",19,"2021-11-27 21:00:00",29,9.7,30,NA,NA,"E",11.1,986.3,1011,NA,5,2.5,NA,6
"1850",18,"2021-11-28 00:00:00",27,7,28,NA,NA,"E",11.1,986,1010.6,"0.0/6h",5,2.5,NA,10
"1750",17,"2021-11-28 06:00:00",21.6,8.3,42,NA,21.6,"N",7.4,985,1009.9,"0.0/24h",5,2.5,10.8,10
"1650",16,"2021-11-28 09:00:00",30.2,2.8,17,NA,NA,"E",11.1,986.5,1011.3,NA,5,2.5,NA,10
"1550",15,"2021-11-28 15:00:00",38.5,0.6,9,NA,NA,"E",18.5,982.8,1007.4,NA,7,2.5,NA,15
"1450",14,"2021-11-28 18:00:00",34.5,6.9,18,38.7,NA,"CAL",0,983.7,1008.6,"0.0/12h",5,2.5,NA,10
"1350",13,"2021-11-29 00:00:00",26.6,8.5,32,NA,NA,"W",3.7,984.7,1009.3,"0.0/6h",5,2.5,NA,8
"1250",12,"2021-11-29 06:00:00",22.2,6.9,37,NA,21.8,"CAL",0,984.8,1009.6,"0.0/24h",5,2.5,9.8,6
"1170",11,"2021-11-29 09:00:00",30,1.6,16,NA,NA,"E",22.2,987.2,1012,NA,5,2.5,NA,10
"1050",10,"2021-11-29 12:00:00",36,2.7,12,NA,NA,"E",18.5,986,1010.7,NA,5,2.5,NA,10
"950",9,"2021-11-29 18:00:00",32.8,3.9,16,38,NA,"E",14.8,983.9,1008.8,"0.0/12h",5,2.5,NA,10
"850",8,"2021-11-29 21:00:00",28.4,5.9,24,NA,NA,"CAL",0,985.8,1010.6,NA,5,2.5,NA,10
"750",7,"2021-11-30 00:00:00",24.8,5.5,29,NA,NA,"CAL",0,985.2,1009.9,"0.0/6h",5,2.5,NA,10
"650",6,"2021-11-30 03:00:00",22.4,2.5,27,NA,NA,"CAL",0,984.5,1009.2,NA,5,2.5,NA,10
"550",5,"2021-11-30 06:00:00",21.8,3.3,30,NA,21,"CAL",0,985.8,1010.8,"0.0/24h",5,2.5,10.6,10
"450",4,"2021-11-30 09:00:00",29.4,-0.7,14,NA,NA,"E",18.5,988.5,1013.4,NA,5,2.5,NA,10
"350",3,"2021-11-30 12:00:00",36.4,1.3,11,NA,NA,"E",18.5,986.7,1011.4,"0.0/6h",5,2.5,NA,10
"280",2,"2021-11-30 15:00:00",37,3.7,13,NA,NA,"E",18.5,984,1008.7,NA,5,2.5,NA,10
"1180",1,"2021-11-30 21:00:00",28.5,7.5,27,NA,NA,"ENE",11.1,986.9,1011.8,NA,5,2.5,NA,4.5
"18211",182,"2021-12-01 00:00:00",25.4,9.2,36,NA,NA,"ENE",11.1,986.2,1010.9,"0.0/6h",5,2.5,NA,6
"18114",181,"2021-12-01 06:00:00",23.7,4.5,29,NA,22.5,"E",11.1,986.2,1011.1,"0.0/24h",5,2.5,9.2,10
"18010",180,"2021-12-01 09:00:00",29,5.8,23,NA,NA,"E",33.4,988.1,1013,NA,5,2.5,NA,8
"17911",179,"2021-12-01 21:00:00",28.4,6.5,25,NA,NA,"N",3.7,985.6,1010.4,NA,5,2.5,NA,8
"17811",178,"2021-12-02 00:00:00",26.4,4.7,25,NA,NA,"ENE",11.1,984.4,1009,"0.0/6h",5,2.5,NA,10
"17711",177,"2021-12-02 03:00:00",24,4.7,29,NA,NA,"N",11.1,983.4,1008,NA,5,2.5,NA,10
"17611",176,"2021-12-02 06:00:00",23,4.8,31,NA,22.6,"ENE",7.4,984.7,1009.5,"0.0/24h",5,2.5,10,10
"17511",175,"2021-12-02 12:00:00",34.7,5.9,17,NA,NA,"E",18.5,985,1009.7,"0.0/6h",6,2.5,NA,8
"17411",174,"2021-12-02 15:00:00",36.4,7.6,17,NA,NA,"ESE",14.8,982.4,1007.1,NA,5,2.5,NA,8
"17311",173,"2021-12-02 18:00:00",32.5,9,23,36.5,NA,"E",11.1,982.6,1007.5,"0.0/12h",5,2.5,NA,10
"17212",172,"2021-12-03 00:00:00",25,11,41,NA,NA,"CAL",0,984.4,1009.1,"0.0/6h",5,2.5,NA,8
"17115",171,"2021-12-03 06:00:00",22.6,7,37,NA,22,"E",7.4,985.7,1010.7,"0.0/24h",7,2.5,9.6,5
"17011",170,"2021-12-03 09:00:00",29.5,6.4,23,NA,NA,"E",22.2,987.3,1012.2,NA,7,2.5,NA,3.5
